reference_area,measure,sex,age,education_level,domain,ref_area,measure_1,unit_measure,unit_of_measure,age_1,sex_1,education_lev,domain_1,year,year_1,value,observation_value,obs_status,observation_status,unit_mult,unit_multiplier,decimals,decimals_1,base_per,base_period
Luxembourg,2_3,_T,_T,Total,HSL_2,LUX,Long-term unemployment rate,PT_LF,Percentage of labour force,Total,Total,_T,Work and job quality,2024,,1.635464498,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_4,F,_T,Total,HSL_2,LUX,"Youth not in employment, education or training",PT_POP_Y15T24_SUB,Percentage of population aged 15-24 years in the same subgroup,Total,Female,_T,Work and job quality,2018,,6.7313075,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_4,M,_T,Total,HSL_2,LUX,"Youth not in employment, education or training",PT_POP_Y15T24_SUB,Percentage of population aged 15-24 years in the same subgroup,Total,Male,_T,Work and job quality,2018,,5.2497797,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_4,_T,_T,Total,HSL_2,LUX,"Youth not in employment, education or training",PT_POP_Y15T24,Percentage of population aged 15-24 years,Total,Total,_T,Work and job quality,2023,,9.2241001,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_5,F,_T,Total,HSL_2,LUX,Labour market insecurity,PT_EARN_PRVS_LST_SUB,Percentage of previous earnings lost in the same subgroup,Total,Female,_T,Work and job quality,2016,,2.64041543,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_5,M,_T,Total,HSL_2,LUX,Labour market insecurity,PT_EARN_PRVS_LST_SUB,Percentage of previous earnings lost in the same subgroup,Total,Male,_T,Work and job quality,2016,,1.662100434,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_5,_T,MID,Total,HSL_2,LUX,Labour market insecurity,PT_EARN_PRVS_LST_SUB,Percentage of previous earnings lost in the same subgroup,Middle-aged,Total,_T,Work and job quality,2016,,1.967621446,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_5,_T,OLD,Total,HSL_2,LUX,Labour market insecurity,PT_EARN_PRVS_LST_SUB,Percentage of previous earnings lost in the same subgroup,Old,Total,_T,Work and job quality,2016,,0.795862615,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_5,_T,YOUNG,Total,HSL_2,LUX,Labour market insecurity,PT_EARN_PRVS_LST_SUB,Percentage of previous earnings lost in the same subgroup,Young,Total,_T,Work and job quality,2016,,4.248466492,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_5,_T,_T,Primary education,HSL_2,LUX,Labour market insecurity,PT_EARN_PRVS_LST_SUB,Percentage of previous earnings lost in the same subgroup,Total,Total,ISCED11_1,Work and job quality,2016,,2.008682251,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_5,_T,_T,Secondary education,HSL_2,LUX,Labour market insecurity,PT_EARN_PRVS_LST_SUB,Percentage of previous earnings lost in the same subgroup,Total,Total,ISCED11_2_3,Work and job quality,2016,,1.803498745,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_5,_T,_T,Tertiary education,HSL_2,LUX,Labour market insecurity,PT_EARN_PRVS_LST_SUB,Percentage of previous earnings lost in the same subgroup,Total,Total,ISCED11_5T8,Work and job quality,2016,,2.335058451,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_5,_T,_T,Total,HSL_2,LUX,Labour market insecurity,PT_EARN_PRVS_LST,Percentage of previous earnings lost,Total,Total,_T,Work and job quality,2016,,2.168365479,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_6,F,_T,Total,HSL_2,LUX,Job strain,PT_SAL_SUB,Percentage of employees in the same subgroup,Total,Female,_T,Work and job quality,2015,,24.28939056,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_6,M,_T,Total,HSL_2,LUX,Job strain,PT_SAL_SUB,Percentage of employees in the same subgroup,Total,Male,_T,Work and job quality,2015,,21.94529152,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_6,_T,MID,Total,HSL_2,LUX,Job strain,PT_SAL_SUB,Percentage of employees in the same subgroup,Middle-aged,Total,_T,Work and job quality,2015,,23.68073654,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_6,_T,OLD,Total,HSL_2,LUX,Job strain,PT_SAL_SUB,Percentage of employees in the same subgroup,Old,Total,_T,Work and job quality,2015,,21.1695385,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_6,_T,YOUNG,Total,HSL_2,LUX,Job strain,PT_SAL_SUB,Percentage of employees in the same subgroup,Young,Total,_T,Work and job quality,2015,,23.12967491,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_6,_T,_T,Primary education,HSL_2,LUX,Job strain,PT_SAL_SUB,Percentage of employees in the same subgroup,Total,Total,ISCED11_1,Work and job quality,2015,,29.08120728,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_6,_T,_T,Secondary education,HSL_2,LUX,Job strain,PT_SAL_SUB,Percentage of employees in the same subgroup,Total,Total,ISCED11_2_3,Work and job quality,2015,,44.04425049,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_6,_T,_T,Tertiary education,HSL_2,LUX,Job strain,PT_SAL_SUB,Percentage of employees in the same subgroup,Total,Total,ISCED11_5T8,Work and job quality,2015,,11.27603817,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_6,_T,_T,Total,HSL_2,LUX,Job strain,PT_SAL,Percentage of employees,Total,Total,_T,Work and job quality,2015,,23.06011009,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_7,F,_T,Total,HSL_2,LUX,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,Total,Female,_T,Work and job quality,2024,,3.48,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_7,M,_T,Total,HSL_2,LUX,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,Total,Male,_T,Work and job quality,2024,,7.56,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_7,_T,MID,Total,HSL_2,LUX,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,Middle-aged,Total,_T,Work and job quality,2024,,5.87,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_7,_T,OLD,Total,HSL_2,LUX,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,Old,Total,_T,Work and job quality,2024,,2.29,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_7,_T,YOUNG,Total,HSL_2,LUX,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,Young,Total,_T,Work and job quality,2024,,4.38,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_7,_T,_T,Total,HSL_2,LUX,Long hours in paid work,PT_SAL,Percentage of employees,Total,Total,_T,Work and job quality,2024,,5.63,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_8,_T,_T,Total,HSL_2,LUX,Average annual gross earnings,USD_PPP,"US dollars, PPP converted",Total,Total,_T,Work and job quality,2023,,89767.203,,A,Normal value,0,Units,2,Two,2023.0,
Luxembourg,2_8_DEP,_T,_T,Total,HSL_2,LUX,Full-time employees earning less than two-thirds of gross median earnings,PT_SAL_FT,Percentage of full-time employees,Total,Total,_T,Work and job quality,2023,,11.86265592,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_8_VER,_T,_T,Total,HSL_2,LUX,Top earnings of full-time employees decile,FCTR_D1_EARN,Factor of lowest earnings decile,Total,Total,_T,Work and job quality,2023,,3.448449298,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_9,F,_T,Total,HSL_2,LUX,Job satisfaction,0_TO_10,0-10 scale,Total,Female,_T,Work and job quality,2023,,7.139669442,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_9,M,_T,Total,HSL_2,LUX,Job satisfaction,0_TO_10,0-10 scale,Total,Male,_T,Work and job quality,2023,,7.216752672,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_9,_T,MID,Total,HSL_2,LUX,Job satisfaction,0_TO_10,0-10 scale,Middle-aged,Total,_T,Work and job quality,2023,,7.079390592,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_9,_T,OLD,Total,HSL_2,LUX,Job satisfaction,0_TO_10,0-10 scale,Old,Total,_T,Work and job quality,2023,,7.360532886,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_9,_T,YOUNG,Total,HSL_2,LUX,Job satisfaction,0_TO_10,0-10 scale,Young,Total,_T,Work and job quality,2023,,7.255548726,,D,Definition differs,0,Units,2,Two,,
Luxembourg,2_9,_T,_T,Primary education,HSL_2,LUX,Job satisfaction,0_TO_10,0-10 scale,Total,Total,ISCED11_1,Work and job quality,2023,,6.762156945,,D,Definition differs,0,Units,2,Two,,
Luxembourg,2_9,_T,_T,Secondary education,HSL_2,LUX,Job satisfaction,0_TO_10,0-10 scale,Total,Total,ISCED11_2_3,Work and job quality,2023,,7.184075431,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_9,_T,_T,Tertiary education,HSL_2,LUX,Job satisfaction,0_TO_10,0-10 scale,Total,Total,ISCED11_5T8,Work and job quality,2023,,7.297636303,,A,Normal value,0,Units,2,Two,,
Luxembourg,2_9,_T,_T,Total,HSL_2,LUX,Job satisfaction,0_TO_10,0-10 scale,Total,Total,_T,Work and job quality,2023,,7.180864112,,A,Normal value,0,Units,2,Two,,
Luxembourg,3_1,_T,_T,Total,HSL_3,LUX,Households living in overcrowded conditions,PT_HH,Percentage of households,Total,Total,_T,Housing,2022,,4.849891365,,A,Normal value,0,Units,2,Two,,
Luxembourg,3_2,_T,_T,Total,HSL_3,LUX,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,Total,Total,_T,Housing,2023,,81.03303797,,A,Normal value,0,Units,2,Two,,
Luxembourg,3_3,_T,_T,Total,HSL_3,LUX,Housing cost overburden,PT_HH,Percentage of households,Total,Total,_T,Housing,2022,,34.12460387,,A,Normal value,0,Units,2,Two,,
Luxembourg,3_4,_T,_T,Total,HSL_3,LUX,Households with internet access at home,PT_HH,Percentage of households,Total,Total,_T,Housing,2021,,97.3509,,A,Normal value,0,Units,2,Two,,
Luxembourg,3_5,_T,_T,Total,HSL_3,LUX,Inability to keep home adequately warm,PT_POP_Y_GE16,Percentage of population aged 16 years or over,Total,Total,_T,Housing,2024,,3.6,,A,Normal value,0,Units,2,Two,,
Luxembourg,4_3,_T,_T,Total,HSL_4,LUX,Gender gap in working hours,MN_D,Minutes per day,Total,Total,_T,Work-life balance,2014,,27.53994099,,A,Normal value,0,Units,2,Two,,
Luxembourg,4_4,F,_T,Total,HSL_4,LUX,Satisfaction with time use,0_TO_10,0-10 scale,Total,Female,_T,Work-life balance,2022,,6.480220461,,A,Normal value,0,Units,2,Two,,
Luxembourg,4_4,M,_T,Total,HSL_4,LUX,Satisfaction with time use,0_TO_10,0-10 scale,Total,Male,_T,Work-life balance,2022,,6.587939714,,A,Normal value,0,Units,2,Two,,
Luxembourg,4_4,_T,MID,Total,HSL_4,LUX,Satisfaction with time use,0_TO_10,0-10 scale,Middle-aged,Total,_T,Work-life balance,2022,,5.592769484,,A,Normal value,0,Units,2,Two,,
Luxembourg,4_4,_T,OLD,Total,HSL_4,LUX,Satisfaction with time use,0_TO_10,0-10 scale,Old,Total,_T,Work-life balance,2022,,7.283063986,,A,Normal value,0,Units,2,Two,,
Luxembourg,4_4,_T,YOUNG,Total,HSL_4,LUX,Satisfaction with time use,0_TO_10,0-10 scale,Young,Total,_T,Work-life balance,2022,,6.786654433,,A,Normal value,0,Units,2,Two,,
Luxembourg,4_4,_T,_T,Primary education,HSL_4,LUX,Satisfaction with time use,0_TO_10,0-10 scale,Total,Total,ISCED11_1,Work-life balance,2022,,6.810851146,,A,Normal value,0,Units,2,Two,,
Luxembourg,4_4,_T,_T,Secondary education,HSL_4,LUX,Satisfaction with time use,0_TO_10,0-10 scale,Total,Total,ISCED11_2_3,Work-life balance,2022,,6.60278091,,A,Normal value,0,Units,2,Two,,
Luxembourg,4_4,_T,_T,Tertiary education,HSL_4,LUX,Satisfaction with time use,0_TO_10,0-10 scale,Total,Total,ISCED11_5T8,Work-life balance,2022,,6.3880166,,A,Normal value,0,Units,2,Two,,
Luxembourg,4_4,_T,_T,Total,HSL_4,LUX,Satisfaction with time use,0_TO_10,0-10 scale,Total,Total,_T,Work-life balance,2022,,6.535626995,,A,Normal value,0,Units,2,Two,,
Luxembourg,4_4_DEP,F,_T,Total,HSL_4,LUX,Satisfaction with time use score less than 5,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Total,Female,_T,Work-life balance,2022,,18.80136173,,A,Normal value,0,Units,2,Two,,
Luxembourg,4_4_DEP,M,_T,Total,HSL_4,LUX,Satisfaction with time use score less than 5,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Total,Male,_T,Work-life balance,2022,,15.80790445,,A,Normal value,0,Units,2,Two,,
Luxembourg,4_4_DEP,_T,MID,Total,HSL_4,LUX,Satisfaction with time use score less than 5,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Middle-aged,Total,_T,Work-life balance,2022,,27.64921718,,A,Normal value,0,Units,2,Two,,
Luxembourg,4_4_DEP,_T,OLD,Total,HSL_4,LUX,Satisfaction with time use score less than 5,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Old,Total,_T,Work-life balance,2022,,9.370538969,,A,Normal value,0,Units,2,Two,,
Luxembourg,4_4_DEP,_T,YOUNG,Total,HSL_4,LUX,Satisfaction with time use score less than 5,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Young,Total,_T,Work-life balance,2022,,13.76183943,,A,Normal value,0,Units,2,Two,,
Luxembourg,4_4_DEP,_T,_T,Primary education,HSL_4,LUX,Satisfaction with time use score less than 5,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Total,Total,ISCED11_1,Work-life balance,2022,,14.95418838,,A,Normal value,0,Units,2,Two,,
Luxembourg,4_4_DEP,_T,_T,Secondary education,HSL_4,LUX,Satisfaction with time use score less than 5,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Total,Total,ISCED11_2_3,Work-life balance,2022,,17.42120349,,A,Normal value,0,Units,2,Two,,
Luxembourg,4_4_DEP,_T,_T,Tertiary education,HSL_4,LUX,Satisfaction with time use score less than 5,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Total,Total,ISCED11_5T8,Work-life balance,2022,,17.79132238,,A,Normal value,0,Units,2,Two,,
Luxembourg,4_4_DEP,_T,_T,Total,HSL_4,LUX,Satisfaction with time use score less than 5,PT_POP_Y_GE16,Percentage of population aged 16 years or over,Total,Total,_T,Work-life balance,2022,,17.26164541,,A,Normal value,0,Units,2,Two,,
Luxembourg,4_4_VER,_T,_T,Total,HSL_4,LUX,Top satisfaction with time use quintile,FCTR_Q1_SCR_TIME_USE,Factor of lowest time use scores quintile,Total,Total,_T,Work-life balance,2022,,3.362618926,,A,Normal value,0,Units,2,Two,,
Luxembourg,5_1,F,_T,Total,HSL_5,LUX,Life expectancy at birth,Y,Years,Total,Female,_T,Health,2023,,85.1,,A,Normal value,0,Units,2,Two,,
Luxembourg,5_1,M,_T,Total,HSL_5,LUX,Life expectancy at birth,Y,Years,Total,Male,_T,Health,2023,,81.7,,A,Normal value,0,Units,2,Two,,
Luxembourg,5_1,_T,_T,Total,HSL_5,LUX,Life expectancy at birth,Y,Years,Total,Total,_T,Health,2023,,83.4,,A,Normal value,0,Units,2,Two,,
Luxembourg,5_2,F,_T,Total,HSL_5,LUX,Perceived health as positive,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Total,Female,_T,Health,2023,,73.9,,A,Normal value,0,Units,2,Two,,
Luxembourg,5_2,M,_T,Total,HSL_5,LUX,Perceived health as positive,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Total,Male,_T,Health,2023,,74.4,,A,Normal value,0,Units,2,Two,,
Luxembourg,5_2,_T,MID,Total,HSL_5,LUX,Perceived health as positive,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Middle-aged,Total,_T,Health,2023,,69.2,,A,Normal value,0,Units,2,Two,,
Luxembourg,5_2,_T,OLD,Total,HSL_5,LUX,Perceived health as positive,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Old,Total,_T,Health,2023,,56.5,,A,Normal value,0,Units,2,Two,,
Luxembourg,5_2,_T,YOUNG,Total,HSL_5,LUX,Perceived health as positive,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Young,Total,_T,Health,2023,,90.5,,A,Normal value,0,Units,2,Two,,
Luxembourg,5_2,_T,_T,Primary education,HSL_5,LUX,Perceived health as positive,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Total,Total,ISCED11_1,Health,2023,,57.1,,A,Normal value,0,Units,2,Two,,
Luxembourg,5_2,_T,_T,Secondary education,HSL_5,LUX,Perceived health as positive,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Total,Total,ISCED11_2_3,Health,2023,,72.9,,A,Normal value,0,Units,2,Two,,
Luxembourg,5_2,_T,_T,Tertiary education,HSL_5,LUX,Perceived health as positive,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Total,Total,ISCED11_5T8,Health,2023,,82.9,,A,Normal value,0,Units,2,Two,,
Luxembourg,5_2,_T,_T,Total,HSL_5,LUX,Perceived health as positive,PT_POP_Y_GE16,Percentage of population aged 16 years or over,Total,Total,_T,Health,2023,,74.1,,A,Normal value,0,Units,2,Two,,
Luxembourg,5_2_DEP,F,_T,Total,HSL_5,LUX,Perceived health as negative,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Total,Female,_T,Health,2023,,5.9,,A,Normal value,0,Units,2,Two,,
Luxembourg,5_2_DEP,M,_T,Total,HSL_5,LUX,Perceived health as negative,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,Total,Male,_T,Health,2023,,5.1,,A,Normal value,0,Units,2,Two,,
Luxembourg,5_2_DEP,_T,_T,Total,HSL_5,LUX,Perceived health as negative,PT_POP_Y_GE16,Percentage of population aged 16 years or over,Total,Total,_T,Health,2023,,5.5,,A,Normal value,0,Units,2,Two,,
Luxembourg,5_3,F,_T,Total,HSL_5,LUX,"Deaths from suicide, alcohol, drugs",DT_10P5HB,Deaths per 100 000 inhabitants,Total,Female,_T,Health,2022,,8.117756968,,A,Normal value,0,Units,2,Two,,
Luxembourg,5_3,M,_T,Total,HSL_5,LUX,"Deaths from suicide, alcohol, drugs",DT_10P5HB,Deaths per 100 000 inhabitants,Total,Male,_T,Health,2022,,20.12313163,,A,Normal value,0,Units,2,Two,,
Luxembourg,5_3,_T,_T,Total,HSL_5,LUX,"Deaths from suicide, alcohol, drugs",DT_10P5HB,Deaths per 100 000 inhabitants,Total,Total,_T,Health,2022,,14.26645066,,A,Normal value,0,Units,2,Two,,
Luxembourg,5_4,F,_T,Total,HSL_5,LUX,Self-reported depression,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Total,Female,_T,Health,2019,,9.5,,A,Normal value,0,Units,2,Two,,
Luxembourg,5_4,M,_T,Total,HSL_5,LUX,Self-reported depression,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Total,Male,_T,Health,2019,,7.2,,A,Normal value,0,Units,2,Two,,
Luxembourg,5_4,_T,MID,Total,HSL_5,LUX,Self-reported depression,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Middle-aged,Total,_T,Health,2019,,9.1,,A,Normal value,0,Units,2,Two,,
Luxembourg,5_4,_T,OLD,Total,HSL_5,LUX,Self-reported depression,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Old,Total,_T,Health,2019,,4.3,,A,Normal value,0,Units,2,Two,,
Luxembourg,5_4,_T,YOUNG,Total,HSL_5,LUX,Self-reported depression,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Young,Total,_T,Health,2019,,15.1,,A,Normal value,0,Units,2,Two,,
Luxembourg,5_4,_T,_T,Primary education,HSL_5,LUX,Self-reported depression,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Total,Total,ISCED11_1,Health,2019,,11.6,,A,Normal value,0,Units,2,Two,,
Luxembourg,5_4,_T,_T,Secondary education,HSL_5,LUX,Self-reported depression,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Total,Total,ISCED11_2_3,Health,2019,,10.5,,A,Normal value,0,Units,2,Two,,
Luxembourg,5_4,_T,_T,Tertiary education,HSL_5,LUX,Self-reported depression,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,Total,Total,ISCED11_5T8,Health,2019,,5.7,,A,Normal value,0,Units,2,Two,,
Luxembourg,5_4,_T,_T,Total,HSL_5,LUX,Self-reported depression,PT_POP_Y_GE15,Percentage of population aged 15 years or over,Total,Total,_T,Health,2019,,8.3,,A,Normal value,0,Units,2,Two,,
Luxembourg,6_1,F,_T,Total,HSL_6,LUX,Student reading skills,PO,Points,Total,Female,_T,Knowledge and skills,2018,,484.8138448,,A,Normal value,0,Units,2,Two,,
Luxembourg,6_1,M,_T,Total,HSL_6,LUX,Student reading skills,PO,Points,Total,Male,_T,Knowledge and skills,2018,,455.5632626,,A,Normal value,0,Units,2,Two,,
Luxembourg,6_1,_T,_T,Primary education,HSL_6,LUX,Student reading skills,PO,Points,Total,Total,ISCED11_1,Knowledge and skills,2018,,420.2539368,,A,Normal value,0,Units,2,Two,,
Luxembourg,6_1,_T,_T,Secondary education,HSL_6,LUX,Student reading skills,PO,Points,Total,Total,ISCED11_2_3,Knowledge and skills,2018,,464.0001526,,A,Normal value,0,Units,2,Two,,
Luxembourg,6_1,_T,_T,Tertiary education,HSL_6,LUX,Student reading skills,PO,Points,Total,Total,ISCED11_5T8,Knowledge and skills,2018,,490.3883972,,A,Normal value,0,Units,2,Two,,
